work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,153047.3742680424,138254.21383605915,140854.9176928266,149401.76940831225,105000,152856.48409447804,0,151826.75412871825,143081.23922111775
2023,153059.0883820533,138367.1526853494,141068.7612233711,149337.16001892407,70000,152812.68701661786,0,151823.17054146115,143153.88207428282
2023,194287.48944608922,138330.24648285806,142715.194434763,149389.46703671114,210914,152763.03267331372,100,151817.83442966887,143101.32064687542
2023,194893.73789172445,138298.35426813056,142805.78965352828,149376.02352819752,116704,152839.7172131639,100,151829.32787262875,143111.5761955542
2023,78507.54538079692,138338.1309530379,161062.86022914216,149357.00877125916,150000,152779.9225359964,0,151776.60857607328,143133.80561230233
2023,78663.75738636364,138341.16030366867,161672.85424049522,149394.13851973426,100000,152869.6832138332,0,151813.45124004965,143150.5243539712
2023,153005.34436329646,138297.2670335376,142809.5666917852,149371.04272325194,146000,152820.06152459088,0,151880.35517612024,143136.5047443856
2023,153089.0216249944,138309.71772745752,142845.90162572032,149371.63055357442,75000,152861.50098414795,0,151874.75131297103,143125.83385228502
2023,78741.79724990003,138358.96671671054,108818.52515102725,149428.47890254302,75000,152849.01792595396,100,151835.45161913373,143106.93993068332
2023,78788.67854988671,138355.08675077403,108843.06234278537,149319.5986789738,60000,152859.18391434615,100,151898.9578945651,143160.17496070222
2023,104466.058225467,138316.93768674697,151901.44581768487,149376.02352819752,185700,152799.53312179155,0,151818.55464068495,143098.32096758805
2023,104491.83765323037,138295.14533750174,152368.02743582102,149342.6887651761,165000,152871.68308040214,0,151817.31036928666,143124.42859104587
2023,153036.61434198762,138334.15781453616,142798.58730081347,149380.62084166566,160000,152859.18391434615,100,151819.5115599632,143125.58291710383
2023,153063.85147796242,138298.9363882866,142902.09806767156,149349.04148429094,130000,152821.54475896285,100,151812.51902920246,143082.877309569
2023,153071.83363226763,138338.72008174928,108679.10342773842,149336.89605537042,169000,152819.9536462051,0,151822.13767065815,143109.25938759188
2023,153089.86470141987,138362.13519732558,108760.25245185138,149389.9801662656,110600,152837.81867316779,0,151822.43981020086,143118.88204782965
2023,153031.88452424353,138326.58171068245,92936.64749466951,149384.23487070113,193000,152778.94500045085,100,151802.16932039542,143066.2749803934
2023,153069.6710465117,138254.7388750528,98553.92066115703,149409.27304996754,136850,152848.75780262728,100,151829.70920284765,143114.67201112816
2023,153088.0356366385,138375.75282406522,154684.1402232535,149394.78430688404,139500,152848.18464821688,0,151822.24833320707,143123.48540139562
2023,152972.27267582074,138276.88475055373,154788.27670594136,149268.54564333914,109400,152811.22044780062,0,151786.41395533466,143114.490732906
2023,152949.45720377206,138252.65218161652,142697.86571622003,149368.35430005583,276000,152694.19820954473,100,151811.18183415823,143069.54465516412
2023,153012.15833931952,138312.96403449212,142844.26570235114,149386.21065809546,178500,152848.2679759906,100,151799.8518470368,143080.60095576628
2023,104444.16126073778,138343.94273082135,141071.74777294192,62614.54623296953,59020,61445.38467408691,0,58696.30371814269,143195.08111971087
2023,104673.77016444039,138326.28820316284,140976.11602778942,62659.9781583668,48289,61579.90583844308,0,58836.27696856595,143156.50214109835
2023,104705.08033460099,138280.43987261332,142750.12488538702,62546.44695990674,75116,78377.74653425753,100,78393.5167288723,143184.67123272948
2023,104636.93210324038,138338.7615383318,142871.57636271353,62660.19538857434,48289,85085.04652092775,100,85098.58497733937,143147.5429244265
2023,153037.14965000717,138257.7808702067,154489.5201002916,83489.2666470222,195652,86640.53028573618,0,86552.29268164148,143116.49433175492
2023,153055.4328009416,138280.4824792886,154729.08551238186,84076.11038750348,101228,87205.33591521303,0,87101.16511100916,143164.75735376385
2023,152996.85631399552,138315.66332287164,142786.3172651509,83854.09521104931,136956,87034.2023171331,0,86893.63695417656,143146.01404073497
2023,153062.13029002055,138299.31309697335,142786.12607943625,84076.22675361104,101228,87249.2706137801,0,87101.3258944067,143158.94043441207
2023,153005.57676139232,138293.58636103928,142673.4545418623,149317.3958066386,252000,152772.49636480366,0,151797.061458792,143141.64897259144
2023,153077.0825695487,138283.05059309443,142794.00613118554,149375.5830532745,129000,152814.48096229727,0,151862.24633515623,143112.02202866538
2022,153104.45258193678,138319.7225474194,130433.59387240326,149375.5830532745,130000,152848.97451809875,100,151834.36878454627,118317.5477153229
2021,104496.17542950404,138333.4543364838,154783.36467217485,149401.48327876304,150000,152817.4162561314,100,151794.4270321419,143151.39471124113
2023,153010.6493983883,138327.36195536045,142789.25232231943,149355.76087357174,163800,152813.28806557044,0,151822.10835516852,143128.9154200573
2023,153023.49205724476,138359.92168677854,142852.5134729556,149333.8837654055,126000,152817.74878492518,0,151849.57795226516,143118.88056924372
2023,152969.9561013734,138249.16566220298,154750.7367051298,149326.67956795896,260000,130782.39845374566,100,130510.056790986,143077.50489249427
2023,153040.5928676246,138300.06724150365,160046.986819151,149375.48813203163,110000,132548.09748302415,100,132234.39237046367,143162.28939440488
2023,153048.13664639727,138277.3155517793,152054.01164996778,149344.243217439,170000,152832.7523445264,100,151793.74534745104,143163.94062814995
2023,153075.74065934579,138275.99245351533,152442.17559049412,149408.991954955,130000,152813.68694990233,100,151797.80981447425,143132.83710020184
2023,153059.0883820533,138245.67858677794,154135.96507042565,149308.82444797258,247500,152745.5172126429,0,151748.80103297226,143084.45912692067
2023,153037.29725713845,138319.33213380873,154570.78023392148,149363.24269332376,172200,152823.98132596986,0,151820.59600093905,143120.06099664426
2023,153028.36139474454,138302.3482936119,140748.1138713321,149369.8300115933,239748,152803.92222413683,0,151780.19062908657,143102.5186518121
2023,153030.08757794384,138354.83150104788,140792.62229539742,149322.01099530864,159832,152804.21024885424,0,151794.4758087326,143191.08056001997
2023,153041.34618570027,138308.9772878511,154599.92063385173,149345.7114364704,163800,152809.42056788856,0,151791.19062856006,143156.50214109835
2023,153001.60003068025,138299.63644027812,154730.8610990933,149394.78430688404,126000,152841.20247902418,0,151829.26370313982,143181.27899637213
2023,104527.65786771102,138343.21467675018,140880.27277392696,149350.15671707492,128750,152811.83923540887,0,151843.26084015475,143080.60095576628
2023,104564.84115871378,138282.16189410846,140907.09106238335,149350.37372387337,106250,152832.33570565787,0,151839.16097386653,143150.81265051194
2023,153012.15833931952,138233.56957208,142675.71916155692,149352.61136229843,252000,152830.74358654287,0,151823.17054146115,143140.6051601092
2023,153077.08362999247,138339.6406420827,142793.96590883457,149350.34266933764,129000,152806.88646357297,0,151800.28001515477,143132.83710020184
2023,152955.22873804814,138275.58696186176,188486.53316851702,149301.8665390771,299500,152759.32391033613,0,151786.71889032357,143048.91473283316
2023,152986.83974285578,138289.73083046055,189424.7201987516,149335.55064677278,245100,152784.56206079386,0,151748.80103297226,143167.0928968783
2023,104485.03282872494,138324.31327297914,141088.38435811058,149375.077059939,155000,152822.1448022341,0,151771.76270861455,143115.7928970877
2023,104422.80298885472,138332.618851357,141770.01120913212,149316.74166168747,140000,152826.74518604513,0,151862.85843239518,143144.98509984638
2023,194668.48944608922,138286.7250582976,142676.2118099271,149358.1112719936,167500,152802.59269011105,0,151785.36949874592,143108.03207635635
2023,195203.64242228706,138349.34013167597,142802.39263775002,149399.25356309826,106500,152839.96856022443,0,151848.36658840269,143154.78444449088
2023,153052.3026925093,138274.596119043,161209.39460368326,149310.1270455789,188500,152812.25891154763,100,151779.85968952897,143083.12543812656
2023,153070.16748498613,138333.18508571782,161917.8597971234,149384.75680572263,117000,152833.24512361884,100,151825.42906466118,143145.99496673985
2023,152990.2654768063,138264.29054597553,108532.41754050773,149310.6860272219,250000,152786.87948414416,100,151781.26118073583,143061.59271500088
2023,153060.0506595193,138329.68482576023,108756.88698049315,149337.04511714188,138000,152810.53500402716,100,151779.77793167817,143130.99993842276
2023,104535.40071864895,138296.16419158436,108728.67317517071,149373.3230257712,130000,132311.85412831086,100,132005.17135660377,143107.25250350172
2023,104621.82932817258,138332.2445927923,108777.6592856284,149371.4361521808,100000,132665.10938573242,100,132349.95876655116,143134.98052862094
2023,153088.32419060683,138339.54559656233,137509.70647827245,62341.76891021151,123405,95067.45047431796,0,88542.2843479834,118332.24912704414
2023,153062.1218070302,138326.6288295665,142738.16132730694,149343.13801705037,140000,152812.25891154763,0,151847.10625097298,143178.21268597155
2023,153043.29870062406,138295.48451640288,142802.60981122984,149371.97724405708,120000,152815.76457275174,0,151810.4662196037,143100.02009619607
2023,153073.15275576612,138355.75045391216,102391.19091205308,149383.04427165684,160000,152809.08712036107,0,151807.064833024,143085.1259713177
2023,153084.93026680005,138287.14320473716,105173.74149115791,149394.81276449017,135000,152830.08597272128,0,151793.60559661136,143124.42859104587
2023,104553.4750603819,138363.23320194922,191849.40073451676,149392.74041401912,104500,152837.2896099724,0,151836.1366790027,143097.98654183224
2023,104609.86567391553,138359.92168677854,192444.19572711646,149410.15338173424,70000,152843.45163067034,0,151840.2643301705,143179.1510313017
2023,104585.04881073779,138291.8550931416,88995.92258731004,149350.71532376632,90000,152862.43733449894,0,151812.72982658472,143155.29901851987
2023,104609.91495269998,138328.58089761977,89828.92300941971,149381.05314972094,70000,152856.09385247654,0,151867.89842302378,143134.98052862094
2023,153038.13981320063,138326.02301534306,142708.21468237886,149314.93683633575,153600,152834.2205618364,100,151820.09102461272,143116.93691469455
2023,153104.1293719559,138252.65218161652,142703.50551133716,149373.69568019986,106800,152827.752678104,100,151840.98892237013,143147.95685508935
2023,78806.72174776382,138287.14320473716,142892.28238224462,149339.6366181478,125000,152831.40998662583,0,151814.67305112007,143095.7319726803
2023,78690.89728632449,138345.83987171837,142840.0073542367,149342.23743551446,90000,152810.6871500489,0,151865.56552107912,143140.3418015008
2023,104422.80298885472,138330.2233272922,160635.63010189153,149367.3140022582,185000,152856.08412116425,100,151814.17559368818,143099.41549411163
2023,104541.51646351862,138332.69935733604,161367.91761546515,149408.28883631193,125000,152822.14668451663,100,151801.07758282233,143157.12643104696
2023,153046.54151105098,138316.91722368877,108733.53960599613,149295.71774100434,127000,152850.08452145738,100,151779.85968952897,143091.7944152882
2023,153068.16214270733,138340.47093806876,108793.58534178119,149380.2009673467,94000,152830.0525246583,100,151847.6696346412,143146.53916483646
2023,153023.30922842477,138286.91791733322,140782.8310599713,149368.07460224553,210550,152772.539695246,0,151741.30380285686,143060.02404294306
2023,153026.949487086,138290.21535138204,140851.03085748563,149358.53277338334,153300,152822.5596912466,0,151868.95648386254,143132.24964204256
2023,104499.91109004432,138260.43352875303,140795.41825894045,149323.63576861753,200000,152801.1981394594,100,151772.44085348505,143133.80561230233
2023,104510.51825351748,138275.67972373829,140854.94668113516,149343.75289685765,150000,152846.1036095016,100,151816.16340553065,143126.61675498408
2023,153032.88572682516,138387.58801073415,108677.1318476293,149385.15821621806,161500,152825.40405587817,100,151750.87600154392,143143.25752066454
2023,153086.6499725189,138354.61744668896,108745.74291793832,149360.94979828264,119500,152825.2847614609,100,151827.9380287746,143166.74740797165
2023,153096.84041330172,138306.79851065288,108655.09200335247,149417.79312092374,175000,152765.87677769607,0,151820.76751909388,143101.32064687542
2023,153048.13682127796,138342.45269708248,108704.12630736374,149376.93349212303,145000,152849.06958882423,0,151796.32769406593,143141.9982720375
2023,153027.86101520184,138314.66063301917,140670.0659529422,149336.10416470954,175000,152791.4550998774,0,151850.01338885637,143159.594072861
2023,153046.6220661242,138332.5254213412,140856.43277570425,149381.67602564415,148750,152811.83124757672,0,151819.3993684222,143116.49433175492
2023,153090.2581425648,138347.2337829338,111277.78992268728,149321.02840062015,105000,152797.45469958428,0,151862.7402126371,143138.21789939614
2023,153091.4844415384,138269.77653033216,121281.34350839777,149386.8706841842,85000,152890.01519061762,0,151853.08733421884,143101.77147319054
2023,152956.76117990765,138294.10064452977,160269.49684311828,149354.89161650513,215000,152868.3166383444,0,151827.7484461901,143077.17071981906
2023,152993.51020478038,138344.6820934247,161107.71984047533,149362.84937532074,146300,152855.4841611936,0,151798.93124211306,143163.19768517706
2023,78305.61062633297,138299.6927136882,129659.94098543418,61955.21364698227,214618,93167.39201870114,100,86912.31719636668,117564.06806897116
2023,104607.43371821346,138381.40870565517,142848.7964947809,149336.88557726797,72000,98913.51084754798,100,103712.83857637963,143134.0072533462
2023,104622.28382857738,138323.0914130032,142860.35743852923,149419.3510215044,60000,100109.33444414823,100,104911.79885363902,143139.73155728137
2023,153060.62889503507,138278.7106712803,154635.98360760082,149336.31871484386,153400,152851.88440136946,0,151833.85945299943,143140.9186192042
2023,153035.04272195112,138355.36704082144,154742.31712728992,149365.3420100909,122700,152804.22091480927,0,151840.67487937553,143166.13021300308
2023,104444.16126073778,138270.91526801063,142670.51249676378,149322.2942126744,260000,152768.26857876556,0,151755.12474671446,143117.47872219127
2023,104586.77133005296,138281.3812383454,142722.7188536493,149352.98230487393,175000,152821.41972364997,0,151781.25042829913,143204.23136661967
2023,153044.8382390276,138255.6376341096,140621.64704811334,149319.50551536665,186300,152845.9787581406,100,151846.13089210674,143107.41762687624
2023,153046.9909426406,138332.234082404,140861.91808421494,149376.02352819752,123900,152838.8086071194,100,151786.71889032357,143150.27825663422
2023,104274.40276192242,138297.31627466428,158745.50300732814,149248.04902867254,340000,152776.7562542949,100,151743.028668022,143064.86374554088
2023,104479.32094455177,138309.60566948922,161062.2938858581,149307.891119007,150000,152836.6747494903,100,151840.51572599946,143151.44774959408
2023,153079.73944011534,138281.3812383454,154544.55478539056,149342.53574820101,153400,152816.75748025376,0,151868.2928738924,143083.12543812656
2023,153025.4967570212,138298.26326137167,154654.26147656923,149370.93182652068,122700,152793.45496644636,0,151794.12098145796,143139.70257232155
2023,104466.93708278042,138277.2947934765,142677.5917327174,149311.21395432914,250000,152827.35270479022,0,151781.3121871912,143108.9058305916
2023,104409.62989197069,138269.90584942425,142771.6113411504,149345.1195086235,175000,152834.08236036013,0,151741.32455891249,143092.08340448048
2023,104692.52479836222,138280.76600034517,141005.76156155736,62592.19397539188,64385,63419.905905793545,50,68291.48135112254,143131.00660474997
2023,153044.85042673608,138276.60957627092,108637.16272566967,149363.7423587933,185900,152810.6871500489,0,151797.0670340444,143117.54731081237
2023,153057.3754693502,138276.4539493282,108742.12908932229,149316.1205709731,121700,152807.9654671286,0,151844.23509542443,143133.80561230233
2023,153044.25400831853,138272.657513528,108704.24514183015,149274.50438765332,153600,152829.56405839603,0,151850.03994545934,143115.5467776212
2023,153053.1657041608,138301.97892194203,108766.48963108749,149403.79304960018,106800,152818.98764690955,0,151907.71727675386,143094.6920791502
2023,153056.8475449921,60565.67814498934,106332.78339109571,149371.35331633477,50000,77509.58780079195,50,86288.88878312519,143201.95425177625
2023,78663.6187641629,138353.10964239953,108677.43523494662,149416.0536131809,100000,121786.5021327646,100,151832.88666413794,118383.70627744496
2023,153024.4781245876,138323.04025535766,154310.43028433478,149335.49447430612,247500,152779.26819221737,0,151780.42729916438,143071.30009947205
2023,153039.37213527778,138307.06591231716,154440.75703330964,149355.9737394674,172200,152848.21797932635,0,151788.42305188818,143156.6786926661
2023,193417.82682919985,138289.762612783,142670.56717579835,149317.58013415197,310000,152800.25773398022,100,151717.61063237928,143097.92416239742
2023,194040.96086657594,138280.33758486324,142685.93331877622,149326.11324960124,239000,152788.1273012377,100,151796.78879819295,143081.18841392559
2023,153058.87058984404,138357.22998687116,108801.85944740976,149372.08084434236,125000,152811.68708333338,0,151827.13933055455,143147.64266793214
2023,153008.3666570729,138366.72915389456,108761.29293408467,149382.30955709555,110000,152815.8534720187,0,151799.59333653224,143138.7503920884
2023,78346.0735444425,138301.72272326666,108695.90412926924,149305.41039294135,150000,152804.8286201168,0,151818.39482014542,143118.88204782965
2023,78663.67853988937,138284.92861718705,108679.10342773842,149380.77611434428,100000,152861.37543479464,0,151815.16334864986,143173.7969058833
2023,153107.21071827193,138301.59281634365,140856.10224356534,149402.85557869656,149076,152796.7378793592,0,151812.25059922598,143083.25372227305
2023,153072.8683785623,138364.77950909815,140935.52297831688,149377.39948395305,82365,152849.28628146418,0,151852.31616910492,143171.32836100023
2023,104553.2265972855,138305.6138072826,142777.58074205852,149373.45345482123,146000,152793.1633717573,0,151818.55464068495,143120.3425353789
2023,104603.6662272047,138302.94230118266,142827.45118218957,149355.9324857674,75000,152829.76643377,0,151852.4374791242,143132.88269969122
2023,153019.70415449186,138310.0936015268,154684.03265288426,149402.651726558,139500,152839.57655588188,0,151763.7177777294,143109.32040747209
2023,153044.85042673608,138298.9363882866,154788.3135514497,149425.52570031825,109400,152839.00407818906,0,151767.11345401735,143139.47719706484
2023,153054.9369681283,138305.31763144003,142793.00148847056,149373.9130619499,139500,152843.45163067034,0,151786.41395533466,143147.79333428148
2023,153070.83933622474,138298.8286879802,142812.8621849558,149342.53574820101,109400,152848.54795731025,0,151853.2044401063,143119.6748619839
2023,104510.96691321564,138340.47093806876,142774.21358403724,149367.9417155612,149600,152803.12098819634,0,151868.69930424436,143131.95305505834
2023,104570.14207776556,138322.38813000248,142819.9004228514,149377.73361641116,102000,152833.68561559194,0,151844.20085086007,143114.11782534182
2023,104466.93708278042,138350.43921330266,108789.51291505025,84100.9824030362,97218,87230.08512825097,0,87033.15556085628,143187.87567077216
2023,104570.8139853449,138311.37335041745,108733.76065433287,84402.94081003589,48609,87520.8603007262,0,87407.21873140527,143145.34551336576
2023,153005.35067080855,138317.59546636822,142675.68662459243,149323.1078415103,252000,152805.94258346563,0,151817.11031579153,143108.89906205906
2023,153057.4629168101,138286.19409578713,142793.93681223466,149379.73388879868,129000,152824.883793261,0,151822.15615473912,143122.30070229448
2023,153010.69915299414,138302.75974916335,108785.83709442188,149363.02473267447,95000,152814.02026099715,0,151811.05239787712,143164.0957654101
2023,153097.75418975684,138349.34013167597,108801.33580718344,149399.5641084555,85500,152860.05061365364,0,151876.5797266439,143136.2716663916
2023,153062.1218070302,138276.20866188037,108626.86593776847,149327.33125836836,185900,152823.81652728934,0,151775.94030444918,143051.65673348482
2023,153028.3732251087,138306.674116799,108758.13969302677,149383.38306910841,121700,152785.86154095564,0,151839.64648417654,143117.13010862394
2023,78507.24937933218,138307.50394765972,161062.78178501994,149385.85889950357,150000,152807.5396710555,0,151785.61653283815,143135.23338475445
2023,78663.85762879899,138324.92716472555,161672.25055107256,149394.65749181158,100000,152895.68147922965,0,151834.28775174986,143124.0061751152
2023,104516.69167973427,138353.8070018834,142713.85672912633,149360.1869571612,145000,152747.69135312666,0,151873.72731538958,143110.84711234676
2023,104565.83042034562,138318.266439277,142869.5756313989,149385.29518401963,125000,152810.7904764883,0,151862.54266164475,143130.59840829746
2023,104497.4371825888,138295.4899784822,140854.97388029858,149334.50485611992,150000,152781.42998040398,100,151814.16586676292,143133.79548447506
2023,104612.16343800857,138302.01930955693,140917.15292161642,149342.43928999663,97750,152878.9638872228,100,151853.05996969572,143176.61290535066
2023,153027.07073379503,138260.43352875303,140794.2236568661,149374.92084386852,201000,152852.684347997,0,151812.43735482416,143106.03619278167
2023,153093.90884458544,138264.1761144,140888.33602055325,149352.50892079572,122000,152839.90610134433,0,151849.57795226516,143159.4448391515
2023,152990.94223317166,138277.28862670268,142675.6564170904,149308.04362779742,252000,152803.3543059627,0,151785.86232848332,143134.14271865383
2023,153054.49584270475,138326.7230673346,142793.98993037755,149404.0213398053,129000,152807.7873435239,0,151782.67740496708,143146.04837847193
2023,153044.57112258795,138325.37003601668,108718.29111582247,149416.0536131809,120000,152870.68314711767,100,151855.33859243852,143167.57842310832
2023,153068.44700527485,138326.99231810056,108716.26869993139,149406.45821538556,75000,152830.34417186628,100,151837.43093445874,143180.1450548917
2023,104513.61018985319,138305.73227761965,140894.26299624328,149390.17764943105,116990,152815.76457275174,100,151838.62692511754,143146.57409478107
2023,104593.85177782818,138383.18172194908,140983.5933382212,149421.5450065779,82920,152844.06472271174,100,151844.11125603033,143154.69371917754
2023,153035.44910330075,138296.89008246522,140903.71545664323,149334.12774636055,185900,152811.5214272087,0,151844.34839529567,143179.1510313017
2023,153065.18282051332,138341.98958576503,140879.60908785157,149401.48948967017,129300,152833.31846803986,0,151816.16340553065,143162.1326311714
2023,104448.3882413137,138302.2514037172,160818.17706047618,149357.93705604822,200000,152768.92850585168,0,151773.02242974399,77869.71524509565
2023,104541.55289272757,138337.49309797335,163703.17285646906,149370.823118489,125000,152852.97017370982,0,151836.32518348526,78311.92363117583
2023,153027.0704549032,138345.15085900825,140802.3454903881,149364.21271149543,201000,152809.27350867013,0,151791.88133284095,143096.29250103282
2023,153035.82665338568,138343.41661482464,140888.25619034926,149400.65101720573,122000,152823.8130256801,0,151826.02543472766,143080.1468664864
2023,152989.8510118394,138367.62952845593,154459.01479005828,149363.52739414325,204500,152822.35303836782,0,151803.87782152908,143152.2750935517
2023,153056.43002332764,138300.06589524983,154513.84380183803,149335.55064677278,142200,152793.92160197912,0,151796.7970321952,143117.09673637437
2023,153014.74060685383,138311.7543188158,116011.83431544692,149280.99789107256,155000,152811.83124757672,0,151807.84212283813,143118.7436049424
2023,153114.88315393805,138347.2337829338,116531.44993978617,149377.70185328016,140000,152828.3526380747,0,151814.29177341165,143121.25157631666
2023,104407.07884816323,138280.83735179817,136796.43910714716,149349.48113029572,205920,152848.7112797467,0,151806.6374838994,143106.73165040847
2023,104496.80762045545,138296.56294278457,139914.1619689295,149339.9393998711,171600,152803.12098819634,0,151834.28775174986,143151.50874331925
2023,152950.61947136422,138309.21099751597,142801.16496575272,149371.98193355763,121500,152832.85233785486,100,151823.92611423874,143191.08056001997
2023,153045.04936598122,138375.62562270343,142843.03039138284,149368.35430005583,78000,152850.4050776777,100,151831.8491798521,143171.32836100023
2023,104505.52789367971,138316.70249508836,142729.24052540114,149371.64608084227,154000,152831.48272477544,0,151824.57205162232,143163.7674889785
2023,104480.68574549274,138316.44441934372,142873.50522275627,149392.48833249146,116000,152832.85233785486,0,151828.47427010466,143146.04837847193
2023,152997.19174436008,138315.17759448983,140807.38432291072,149366.99912564736,190000,152808.92060124633,0,151799.5389549506,143103.54484865413
2023,153051.53876123618,138323.01580269498,140939.4374852443,149378.39733690803,136000,152891.0151239021,0,151766.09029256122,143154.30224388101
2023,104598.7463401064,138315.33645244176,108811.96545110582,84048.13839976006,78990,87339.4779899013,100,87230.63147966744,143133.07843436458
2023,104763.3356468126,138380.51613936597,108946.1708310408,84432.53056327837,43809,87550.1497756287,100,87435.45718816068,143064.86374554088
2023,153099.5262625273,138347.36190228505,108646.89809269478,149374.9050025311,180000,152781.43805578115,0,151830.03842566186,143101.35251831257
2023,153083.7529961215,138350.43921330266,108761.2688010866,149404.8738978359,110000,152806.85407245837,0,151848.13741216666,143125.57354807996
2023,152995.9215339793,138276.05007317924,140789.46273197472,149301.49388464846,275300,152740.68860588985,100,151768.2826823395,143099.41549411163
2023,153042.37894259754,138337.14145647298,140815.64777198192,149391.11541146724,183000,152835.1825415954,100,151842.16198426893,143073.63084409237
2023,153088.9036743742,138332.4739944449,142649.35560630093,149403.9533565343,170000,152855.07345827034,0,151817.11031579153,143121.64364067995
2023,153053.83599821053,138315.3199953925,142849.74317224103,149385.93651174163,140000,152789.3314116902,0,151760.6798795283,143069.40749624438
2023,153067.51995638607,138344.910687325,142771.06670252065,149389.73027883648,154000,152793.45496644636,0,151833.66613996716,143122.55782863125
2023,153059.66439499357,138358.07354952092,142725.15921971225,149298.48159468352,116000,152794.46322677267,0,151797.80981447425,143123.83715071518
2023,153059.69129442287,138298.18248614186,142708.92978503776,149372.72118886895,160000,152826.91940036693,100,151785.03682231886,143064.86374554088
2023,153035.04272195112,138317.69845476028,142790.97185593154,149369.8300115933,130000,152803.3543059627,100,151870.07141838237,143128.43910263083
2023,104379.20665434492,138361.72216665058,142688.53828523058,149347.0198340155,200000,152733.00899939958,0,151816.74801969173,143132.97999542978
2023,104718.82962185594,138359.76686758813,142723.49716134713,149403.3465509063,120000,152820.4864962368,0,151829.9817081376,143110.0187846076
2023,153049.91317192107,138332.6465841859,140764.79179552916,149327.1008720869,175000,152834.38556889107,100,151809.7145973025,143157.45781457113
2023,153086.1430569039,138282.444778871,140826.11857084435,149356.45287571565,160000,152854.74191985402,100,151755.12474671446,143144.4705408506
2023,104450.62629965342,138324.75780599378,142795.3238003834,83912.10211935201,127599,87047.98617104809,0,86948.02823278133,143140.4567147692
2023,104568.44570872199,138367.21461302557,142818.69082552343,84063.03306778647,103294,87193.65386954696,0,87089.18639525583,143129.13376540825
2023,153112.21248017377,138360.04365737553,142770.2771706372,149272.49515919216,153600,152816.6888314692,0,151772.97606363252,143136.97519366676
2023,153063.30853857275,138324.43571817313,142815.28886604597,149380.57572952614,106800,152841.20247902418,0,151816.12223551932,143153.46164476775
2023,78710.53708594375,138369.84438525682,108802.05577765932,149392.48833249146,85000,152837.3742673683,100,151842.16198426893,143147.90460812568
2023,78742.01910740469,138349.7360548002,108818.49403775552,149399.25356309826,75000,152880.11585110126,100,151825.1631700101,143170.81252112522
2023,152967.7879916191,138301.98726871578,140778.48644251077,149301.29920123928,225000,152806.0874569403,0,151820.0458552286,143071.81448697278
2023,153028.3118466208,138317.5871195945,140847.3041687296,149342.43928999663,156400,152803.5692916189,0,151813.72565033787,143155.694620863
2023,153002.80255342147,138264.29054597553,152247.7929070047,149367.11522408057,150000,152860.81489028636,0,151809.11120018648,143016.19331335984
2023,153040.0064175862,138280.83735179817,152539.17057198985,149379.53393291542,120000,152830.31875648999,0,151837.22694558167,143156.72116832304
2023,153046.95918273446,138361.36702489026,154605.11905528896,149365.60210536173,163800,152800.15582273508,0,151823.40109352465,143123.48540139562
2023,153068.12353082022,138333.46106775294,154730.9031529205,149397.39029095502,126000,152830.35250464367,0,151826.46414236855,143118.75861416326
2023,153044.97808879183,138354.83150104788,108704.04922429171,149357.6628642459,145000,152848.54795731025,100,151776.69783265787,143128.9154200573
2023,153075.19149611922,138328.3385719304,108793.95453717788,149323.63576861753,90000,152835.03885863692,100,151833.32512290473,143152.44550092463
2023,153011.35881851747,138319.84640277174,154459.0737802584,149358.31592138403,204500,152797.5901824157,0,151797.88531906085,143060.02404294306
2023,153049.10174795674,138337.07929161857,154674.7668063603,149369.7621213234,142200,152848.00579823172,0,151814.21194699305,143172.17181011342
2023,153085.25742492016,138366.03367916605,108691.06300774784,149439.94276852676,95000,152844.07372877336,0,151836.0241357568,143165.62012339567
2023,153106.04489923525,138333.84394234215,108801.3364518917,149371.04272325194,85500,152807.43173421576,0,151865.65799316647,143117.36156366978
2023,153057.5663191427,138286.88068524032,142756.8850814142,149323.82209583189,167500,152817.4162561314,0,151837.00366527218,143069.57420734363
2023,153075.13402525173,138368.3771971536,142799.07802013142,149360.34222983982,106500,152849.95320156036,0,151879.40034632396,143189.5439272261
2023,153045.04936598122,138295.75922924816,142792.02822218215,149333.75004284907,163800,152815.47634892297,0,151825.80542218706,143132.92560494866
2023,153065.2218054375,138265.8993193022,142796.84261778335,149373.1366985569,126000,152839.90610134433,0,151797.71301099367,143040.51090570557
2023,104504.33712835556,138341.98958576503,141086.0577058239,149390.77951539855,155000,152785.76985484306,0,151844.4728239246,143111.45551634624
2023,104522.91524578953,138294.68222618426,141768.24700079978,149322.30042358156,140000,152829.07204199245,0,151826.29946232316,143135.06512823966
2023,152953.94447028392,138259.41710711148,159842.8180290134,149374.61110838063,250000,152810.6871500489,0,151749.31977511517,143113.23663810286
2023,153046.569528953,138320.86390141633,159346.85196046485,149334.50485611992,200000,152789.01026299683,0,151817.43737036164,143110.14874647226
2023,152967.7879916191,138330.27717744536,140745.13430888037,149341.79412036782,260000,152737.2587158586,0,151743.79475959303,143017.8064417108
2023,153072.71214125448,138297.3208836908,140812.12931408768,149384.59582223796,186000,152803.1193091569,0,151820.44009848416,143106.33696098474
2023,153067.7800136882,138321.27343183136,142764.16036697908,149405.86880029758,160000,152834.08236036013,100,151738.40972210944,143134.9358299122
